,foodtype,name,id,url,level,price,taste,envi,service,review
3101,西餐,祖母的厨房(高新店),14751820,http://www.dianping.com/shop/14751820,准四星商户,112,7.4,8.3,8.2,643
3102,西餐,祖母的厨房(卓锦曼购中心店),92347854,http://www.dianping.com/shop/92347854,准四星商户,142,7.3,8.4,7.8,175
3103,西餐,银格顿牛排半自助餐厅(龙湖三千集店),14907338,http://www.dianping.com/shop/14907338,准四星商户,77,7.3,7.9,7.4,960
3104,西餐,饕餮印象西餐厅,67059022,http://www.dianping.com/shop/67059022,准四星商户,71,7.5,7.6,7.6,582
3105,西餐,祖母的厨房(金沙店),21945412,http://www.dianping.com/shop/21945412,准四星商户,170,7.0,8.0,7.8,570
3106,西餐,珞沙艾狄艺术餐厅(象南里店),92874875,http://www.dianping.com/shop/92874875,准四星商户,129,7.4,8.4,7.8,63
3107,西餐,清浅西厨,102466368,http://www.dianping.com/shop/102466368,四星商户,75,7.6,8.1,8.4,19
3108,西餐,豪客来牛排(建设路餐厅-1614),5574661,http://www.dianping.com/shop/5574661,准四星商户,67,7.6,7.6,7.4,901
3109,西餐,秋圃沙拉果汁Natural garden(恒大店),98182587,http://www.dianping.com/shop/98182587,四星商户,29,8.1,8.2,8.7,51
3110,西餐,蝶语咖啡书屋,19170754,http://www.dianping.com/shop/19170754,四星商户,77,8.0,8.4,7.8,776
3111,西餐,肉蛋吐司(同仁店),92766314,http://www.dianping.com/shop/92766314,准四星商户,20,7.8,8.2,7.3,129
3112,西餐,蜀皇全牛宴菌汤鲜黄牛肉(茶店子迎宾大道店),66471120,http://www.dianping.com/shop/66471120,四星商户,59,8.2,8.2,8.2,216
3113,西餐,银格顿牛排餐厅(龙湖金楠天街店),23480350,http://www.dianping.com/shop/23480350,四星商户,87,7.7,8.4,7.7,469
3114,西餐,三尺search西班牙美食餐厅(优品道广场店),73429499,http://www.dianping.com/shop/73429499,准四星商户,125,7.2,8.1,7.7,230
3115,西餐,良木缘咖啡西餐(帝景店),2801995,http://www.dianping.com/shop/2801995,四星商户,61,8.0,8.3,8.4,471
3116,西餐,新希望皇冠假日酒店花岸西餐厅,15951337,http://www.dianping.com/shop/15951337,四星商户,175,7.4,8.5,8.2,827
3117,西餐,轻食里·Light House(海滨城店),102388349,http://www.dianping.com/shop/102388349,四星商户,-1,7.7,7.7,7.7,31
3118,西餐,烹火连锁披萨super外卖站(天府三街店),93231078,http://www.dianping.com/shop/93231078,四星商户,34,7.7,7.5,7.7,82
3119,西餐,豪客来牛排(奥克斯广场店),15965095,http://www.dianping.com/shop/15965095,四星商户,83,7.8,8.2,7.8,1256
3120,西餐,二少爷的西厨房(万科店),24814266,http://www.dianping.com/shop/24814266,四星商户,131,7.7,7.6,7.8,150
3121,西餐,汉堡王(成都银泰中心),92432013,http://www.dianping.com/shop/92432013,四星商户,31,7.6,7.9,7.8,77
3122,西餐,CIAO PIZZA你好披萨·意式手工披萨,101532296,http://www.dianping.com/shop/101532296,四星商户,34,8.2,8.0,8.5,41
3123,西餐,画牧牛赞(万象城店),95263122,http://www.dianping.com/shop/95263122,准四星商户,64,7.2,7.2,7.1,64
3124,西餐,豪客来牛排(府河餐厅-1606),2771749,http://www.dianping.com/shop/2771749,四星商户,66,8.0,8.0,8.3,467
3125,西餐,天府丽都喜来登·荟星庭西餐厅,68217827,http://www.dianping.com/shop/68217827,准四星商户,133,6.9,7.4,7.4,49
3126,西餐,蓝薇塔咖啡餐厅,70446836,http://www.dianping.com/shop/70446836,准五星商户,145,8.1,8.3,8.3,121
3127,西餐,舒格雷.李大师披萨(锦华万达店),98273556,http://www.dianping.com/shop/98273556,四星商户,49,8.1,8.2,8.2,60
3128,西餐,汉堡王(解放北路店),98824379,http://www.dianping.com/shop/98824379,四星商户,25,7.8,7.7,7.8,33
3129,西餐,秋圃沙拉果汁Natural garden(悠方店),108103792,http://www.dianping.com/shop/108103792,四星商户,31,7.8,7.7,7.9,32
3130,西餐,卡萨马可意大利西餐厅,5193017,http://www.dianping.com/shop/5193017,四星商户,374,8.1,8.8,8.7,106
3131,西餐,烹火连锁披萨super站(建设路店),107237238,http://www.dianping.com/shop/107237238,准四星商户,-1,7.4,7.1,7.4,7
3132,西餐,西朵云西式焗饭咖啡馆(奥克斯店),108354430,http://www.dianping.com/shop/108354430,四星商户,31,8.5,8.3,8.4,24
3133,西餐,汉堡王(青羊万达店),76998422,http://www.dianping.com/shop/76998422,四星商户,35,8.0,8.2,7.8,124
3134,西餐,棒约翰比萨(成都凯德天府店),21372389,http://www.dianping.com/shop/21372389,准四星商户,57,7.4,7.4,7.6,23
3135,西餐,TT HOUSE西餐厅(锦华万达店),66830988,http://www.dianping.com/shop/66830988,准四星商户,110,7.2,8.1,7.6,193
3136,西餐,食色沙拉,93703715,http://www.dianping.com/shop/93703715,四星商户,31,8.0,8.1,8.0,41
3137,西餐,隔壁小明之爱上冒菜的披萨,58430457,http://www.dianping.com/shop/58430457,四星商户,52,8.0,8.7,8.4,549
3138,西餐,布拉诺意大利餐厅(武侯万达店),97490427,http://www.dianping.com/shop/97490427,四星商户,116,7.8,8.2,8.1,52
3139,西餐,上牛铁板烧(静安路店),21307120,http://www.dianping.com/shop/21307120,四星商户,119,8.1,8.1,8.2,784
3140,西餐,格林老友记(世茂店),97101144,http://www.dianping.com/shop/97101144,准四星商户,73,7.3,7.6,7.5,33
3141,西餐,汉堡王(华宇店),97301202,http://www.dianping.com/shop/97301202,准四星商户,33,7.5,7.7,7.4,86
3142,西餐,豪客来牛排(龙湖北城天街商场店),75105989,http://www.dianping.com/shop/75105989,四星商户,63,7.6,8.5,8.3,141
3143,西餐,喝彩臻选西餐厅,92025399,http://www.dianping.com/shop/92025399,准四星商户,140,7.0,8.0,7.6,875
3144,西餐,豪客来牛排(凯德魅力城店),110531447,http://www.dianping.com/shop/110531447,准四星商户,61,6.5,7.1,7.5,20
3145,西餐,河马先森的西餐厅,95963560,http://www.dianping.com/shop/95963560,三星商户,86,6.7,7.5,6.7,87
3146,西餐,豪客来牛排(花好月圆店-1612),4271440,http://www.dianping.com/shop/4271440,准四星商户,69,7.5,7.6,7.9,622
3147,西餐,觅·沙拉(大悦城直营店),69163379,http://www.dianping.com/shop/69163379,准四星商户,39,7.8,7.6,7.6,100
3148,西餐,豪客来牛排(成都凯德广场·新南店),90533468,http://www.dianping.com/shop/90533468,准四星商户,73,7.1,7.6,7.5,146
3149,西餐,博瑞花园酒店-瑞源牛排海鲜全日制自助餐厅,26974360,http://www.dianping.com/shop/26974360,四星商户,140,7.7,8.2,8.0,192
3150,西餐,豪客来牛排(人民公园店-1608),2398339,http://www.dianping.com/shop/2398339,四星商户,70,7.6,7.6,7.5,613
3151,西餐,珞沙艾狄艺术餐厅(鹭洲里店),93917416,http://www.dianping.com/shop/93917416,四星商户,110,7.7,8.2,8.2,35
3152,西餐,悦酒窖.西餐私人订制,97136813,http://www.dianping.com/shop/97136813,四星商户,-1,8.0,8.0,8.1,18
3153,西餐,厚蛋吐司Hold On Toast(贝森路店),69117329,http://www.dianping.com/shop/69117329,四星商户,24,8.2,7.5,7.7,96
3154,西餐,立身牛排(锦华万达店),95972785,http://www.dianping.com/shop/95972785,准四星商户,96,7.1,7.1,7.1,73
3155,西餐,汉堡王(成都龙湖广场店),16786480,http://www.dianping.com/shop/16786480,准四星商户,32,7.8,7.7,7.7,605
3156,西餐,三叶草西餐酒吧,66555898,http://www.dianping.com/shop/66555898,四星商户,95,7.4,7.5,7.3,329
3157,西餐,豪客来牛排(宁夏街餐厅-1627),17196672,http://www.dianping.com/shop/17196672,准四星商户,73,7.6,7.8,7.7,487
3158,西餐,豪客来牛排(空港华联店),73394950,http://www.dianping.com/shop/73394950,四星商户,68,7.8,7.8,7.8,436
3159,西餐,豪客来牛排(罗马假日-1604),531162,http://www.dianping.com/shop/531162,四星商户,69,7.5,7.6,7.4,664
3160,西餐,鹏捷咖啡西餐厅,69182577,http://www.dianping.com/shop/69182577,准五星商户,56,8.0,8.6,8.8,187
3161,西餐,印咖啡西餐厅(鹭洲里店),93532100,http://www.dianping.com/shop/93532100,四星商户,71,7.7,8.5,8.4,69
3162,西餐,可岸果木牛排,110264266,http://www.dianping.com/shop/110264266,准四星商户,113,7.5,7.7,7.5,47
3163,西餐,胡椒厨房 pepper lunch(群光负二楼店),95280253,http://www.dianping.com/shop/95280253,准四星商户,40,7.1,7.4,7.3,63
3164,西餐,阳光摩尼卡,5344884,http://www.dianping.com/shop/5344884,四星商户,128,7.9,8.6,8.0,327
3165,西餐,莉兹牛排(双楠店),102333853,http://www.dianping.com/shop/102333853,四星商户,42,7.9,7.6,8.2,37
3166,西餐,uneed轻食(交大店),96736306,http://www.dianping.com/shop/96736306,准四星商户,42,7.3,7.2,7.3,44
3167,西餐,法派朗西餐厅,5650162,http://www.dianping.com/shop/5650162,四星商户,74,7.6,8.2,8.0,763
3168,西餐,两岸咖啡(龙湖时代天街店),18012361,http://www.dianping.com/shop/18012361,四星商户,59,8.2,8.3,8.3,1622
3169,西餐,BunnyDrop白兔糖咖啡(沙湾凯德店),74612955,http://www.dianping.com/shop/74612955,准四星商户,75,7.3,7.9,7.6,202
3170,西餐,Aftaste Kaffe 爱士咖啡,65671380,http://www.dianping.com/shop/65671380,四星商户,40,8.0,9.0,8.5,188
3171,西餐,汉堡王(泛悦国际店),65307127,http://www.dianping.com/shop/65307127,准四星商户,32,7.8,8.1,7.5,180
3172,西餐,Helens(SOHO沸城店),92581161,http://www.dianping.com/shop/92581161,四星商户,66,7.5,7.5,7.4,549
3173,西餐,Mr nice好先生音乐餐吧,103659845,http://www.dianping.com/shop/103659845,准四星商户,84,7.6,8.0,7.5,19
3174,西餐,西朵意式焗饭咖啡馆(九眼桥店),91906339,http://www.dianping.com/shop/91906339,四星商户,56,7.9,8.2,8.4,131
3175,西餐,豪客来牛排(莱蒙国际店-1722),66132368,http://www.dianping.com/shop/66132368,准四星商户,70,7.6,7.8,8.0,234
3176,西餐,尊品牛排(财富又一城店),8069617,http://www.dianping.com/shop/8069617,准四星商户,87,7.7,7.9,7.9,335
3177,西餐,AusFarmer's西农和牛,110811187,http://www.dianping.com/shop/110811187,准四星商户,-1,7.1,7.2,7.5,8
3178,西餐,尊宝比萨(天府长城店),21982802,http://www.dianping.com/shop/21982802,四星商户,39,8.3,7.9,8.2,454
3179,西餐,鲑鱼女王SalmonQueen,93447250,http://www.dianping.com/shop/93447250,准四星商户,55,7.5,7.6,7.9,96
3180,西餐,九酱紫轻食沙拉,90924595,http://www.dianping.com/shop/90924595,四星商户,32,8.1,7.5,8.0,32
3181,西餐,莉莉的家(曼哈顿店),3692122,http://www.dianping.com/shop/3692122,准四星商户,61,7.3,7.4,7.4,88
3182,西餐,银格顿牛排餐厅(龙湖时代天街店),19801765,http://www.dianping.com/shop/19801765,准四星商户,88,7.5,7.6,7.5,4647
3183,西餐,So green轻食沙拉,91985642,http://www.dianping.com/shop/91985642,准四星商户,39,7.7,7.6,7.7,104
3184,西餐,塞纳左岸咖啡(龙泉店),75140302,http://www.dianping.com/shop/75140302,四星商户,80,7.5,8.2,8.2,53
3185,西餐,尼克熊西餐,58917505,http://www.dianping.com/shop/58917505,四星商户,33,8.0,8.0,8.0,1517
3186,西餐,肉弹吐司(桐梓林店),65501223,http://www.dianping.com/shop/65501223,准四星商户,20,7.6,7.4,7.3,194
3187,西餐,Fun·道樂美食广场,102186599,http://www.dianping.com/shop/102186599,准四星商户,-1,7.2,7.2,7.1,13
3188,西餐,FS轻食代,108172799,http://www.dianping.com/shop/108172799,准四星商户,-1,7.4,6.8,7.2,10
3189,西餐,艾奥尼克空气净化西餐厅,82292057,http://www.dianping.com/shop/82292057,准四星商户,107,7.4,7.5,7.5,956
3190,西餐,尊宝比萨(科华店),65307345,http://www.dianping.com/shop/65307345,四星商户,30,8.1,7.7,8.0,153
3191,西餐,良木缘咖啡西餐(双楠店),2826757,http://www.dianping.com/shop/2826757,四星商户,53,7.7,7.6,7.9,249
3192,西餐,豪客来牛排(金牛凯德店),111788261,http://www.dianping.com/shop/111788261,三星商户,-1,6.6,7.4,6.8,17
3193,西餐,候鸟咖啡,19467525,http://www.dianping.com/shop/19467525,四星商户,44,8.3,8.4,8.3,9082
3194,西餐,艾玛小厨(君平店),4281462,http://www.dianping.com/shop/4281462,四星商户,50,7.5,7.5,7.8,231
3195,西餐,题味主题餐厅 Theme Tasty(缤纷店),83544904,http://www.dianping.com/shop/83544904,四星商户,68,7.8,7.9,7.8,915
3196,西餐,牛西西牛排(红光店),93384912,http://www.dianping.com/shop/93384912,准五星商户,-1,8.9,8.9,9.0,470
3197,西餐,意术加+意大利面坊,96722136,http://www.dianping.com/shop/96722136,准四星商户,84,7.2,8.1,8.0,121
3198,西餐,犇放牛排,23298038,http://www.dianping.com/shop/23298038,准四星商户,75,7.1,7.4,7.3,364
3199,西餐,麦加伦亲子餐厅,70560783,http://www.dianping.com/shop/70560783,准四星商户,40,7.1,7.4,7.3,14
3200,西餐,天之府温德姆至尊豪廷大酒店玫瑰人生西餐厅,52779893,http://www.dianping.com/shop/52779893,准四星商户,139,7.1,7.2,7.2,622
3201,西餐,DELI HOUSE左邻优社·西餐厅,103551606,http://www.dianping.com/shop/103551606,准四星商户,-1,7.6,7.7,7.6,11
3202,西餐,域上和美音乐咖啡馆(简餐，茶咖),58246622,http://www.dianping.com/shop/58246622,四星商户,88,7.6,8.9,7.8,247
3203,西餐,You Me轻食,110226762,http://www.dianping.com/shop/110226762,四星商户,-1,7.8,7.8,7.8,19
3204,西餐,西豪果木牛排(南熙里店),23706528,http://www.dianping.com/shop/23706528,四星商户,117,7.6,8.1,7.8,261
3205,西餐,立身牛排(银泰城店),99327318,http://www.dianping.com/shop/99327318,三星商户,99,6.9,7.1,7.2,15
3206,西餐,Amigo 阿米戈·果木牛排吧,19194912,http://www.dianping.com/shop/19194912,四星商户,200,8.1,8.6,8.6,598
3207,西餐,大鼎戴斯大酒店-阳光咖啡厅,38222856,http://www.dianping.com/shop/38222856,准四星商户,127,7.8,8.1,8.1,159
3208,西餐,心越咖啡·空中花园,14153619,http://www.dianping.com/shop/14153619,准四星商户,73,7.6,8.6,7.7,790
3209,西餐,安仁福朋喜来登酒店宜客乐西餐厅,27137719,http://www.dianping.com/shop/27137719,准四星商户,130,7.5,7.6,7.6,59
3210,西餐,烹火连锁披萨super外卖站(春熙路店),95866041,http://www.dianping.com/shop/95866041,四星商户,56,7.8,8.2,8.0,271
3211,西餐,YOLO威士忌鸡尾酒吧(339电视塔店),97940759,http://www.dianping.com/shop/97940759,四星商户,90,8.0,8.2,8.2,50
3212,西餐,豪客来牛排(动物园店),102202261,http://www.dianping.com/shop/102202261,准四星商户,68,7.1,7.1,7.5,22
3213,西餐,D5厨房(金牛万达店),98736134,http://www.dianping.com/shop/98736134,准四星商户,63,6.9,8.1,7.5,16
3214,西餐,行大田牛排海鲜自助,94703689,http://www.dianping.com/shop/94703689,准四星商户,77,7.4,7.6,7.4,101
3215,西餐,意风小镇(蜀都店),57908914,http://www.dianping.com/shop/57908914,准四星商户,66,7.3,7.4,7.3,2901
3216,西餐,欧洲房子·LaVender薰衣草西餐厅(优品道店),3314434,http://www.dianping.com/shop/3314434,准四星商户,213,7.4,8.1,7.1,250
3217,西餐,爸爸给的5美金(武侯万达店),97490024,http://www.dianping.com/shop/97490024,准四星商户,51,7.3,8.0,7.4,34
3218,西餐,易享牛排(玉林店),95862717,http://www.dianping.com/shop/95862717,四星商户,44,7.8,7.6,8.2,40
3219,西餐,半半堂阅读西餐厅(万象南路店),75126236,http://www.dianping.com/shop/75126236,四星商户,138,7.8,7.8,7.8,64
3220,西餐,宾GO101牛排馆(凯德广场店),3522520,http://www.dianping.com/shop/3522520,准四星商户,80,7.3,7.6,7.5,178
3221,西餐,汉堡王(成都海滨城店),21331077,http://www.dianping.com/shop/21331077,四星商户,41,7.8,7.9,7.5,2567
3222,西餐,火上芭蕾海鲜牛排烤涮自助(博林广场店),107752728,http://www.dianping.com/shop/107752728,准四星商户,-1,7.5,7.5,7.8,13
3223,西餐,尊宝比萨(清波店),20846201,http://www.dianping.com/shop/20846201,准五星商户,32,8.4,8.3,8.4,321
3224,西餐,尊宝比萨(永立星城店),96306988,http://www.dianping.com/shop/96306988,四星商户,-1,7.9,7.8,8.0,36
3225,西餐,LAVAZZA 1958咖啡(书院街店),92857381,http://www.dianping.com/shop/92857381,四星商户,43,7.6,8.5,8.3,93
3226,西餐,戛纳国际酒店·棕榈牛排海鲜自助餐厅,91960680,http://www.dianping.com/shop/91960680,准四星商户,83,7.1,7.3,7.2,743
3227,西餐,集+沙拉(银泰城店),97959254,http://www.dianping.com/shop/97959254,四星商户,-1,7.9,8.0,8.0,14
3228,西餐,尊宝比萨(东坡店),18483477,http://www.dianping.com/shop/18483477,准五星商户,34,8.5,8.3,8.4,548
3229,西餐,View 景致法餐,21725650,http://www.dianping.com/shop/21725650,准四星商户,113,7.2,7.3,7.2,31
3230,西餐,Wagas沃歌斯(远洋太古里店),18077287,http://www.dianping.com/shop/18077287,四星商户,84,7.9,8.3,7.7,1064
3231,西餐,良木缘咖啡西餐(王府店),568657,http://www.dianping.com/shop/568657,四星商户,56,7.6,7.7,7.7,345
3232,西餐,尊宝比萨(软件园店),24952192,http://www.dianping.com/shop/24952192,四星商户,32,8.1,7.5,7.8,315
3233,西餐,尊宝比萨(鹭岛店),10021236,http://www.dianping.com/shop/10021236,四星商户,34,8.2,7.5,8.0,1154
3234,西餐,汉堡王(成都上古天地店),76991918,http://www.dianping.com/shop/76991918,准四星商户,27,7.6,7.6,7.6,87
3235,西餐,法味朵风法式快餐(仁恒店),93943103,http://www.dianping.com/shop/93943103,准四星商户,39,7.5,7.8,8.0,46
3236,西餐,葡萄园西餐,4133782,http://www.dianping.com/shop/4133782,四星商户,62,7.9,7.9,8.0,517
3237,西餐,梓然咖啡(新都店),10348189,http://www.dianping.com/shop/10348189,四星商户,69,8.2,8.2,8.2,3704
3238,西餐,尊宝比萨(首座店),18813629,http://www.dianping.com/shop/18813629,四星商户,36,8.0,7.2,8.0,539
3239,西餐,海维克牛排馆HIGHWIC(双林店),22927316,http://www.dianping.com/shop/22927316,准四星商户,93,7.2,7.7,7.7,330
3240,西餐,拿波里意大利餐厅,17177547,http://www.dianping.com/shop/17177547,四星商户,132,7.8,7.9,8.2,121
3241,西餐,汉堡王(成都北京华联空港店),17206230,http://www.dianping.com/shop/17206230,准四星商户,35,7.7,7.7,7.7,5386
3242,西餐,无Ta西餐厅,110359352,http://www.dianping.com/shop/110359352,四星商户,-1,7.8,7.8,7.9,7
3243,西餐,糖宝轻食西餐,98159085,http://www.dianping.com/shop/98159085,准四星商户,-1,7.7,7.7,7.6,6
3244,西餐,尊宝比萨(红牌楼分店),65385092,http://www.dianping.com/shop/65385092,四星商户,36,8.6,7.9,8.4,129
3245,西餐,Battle球鞋主题墨西哥餐,101894932,http://www.dianping.com/shop/101894932,准四星商户,-1,7.7,7.4,7.4,18
3246,西餐,老狗房子西餐厅,23606124,http://www.dianping.com/shop/23606124,四星商户,29,8.1,8.2,8.2,2623
3247,西餐,百伦国际酒店加州阳光西餐厅,22155494,http://www.dianping.com/shop/22155494,准四星商户,82,7.1,7.3,7.2,437
3248,西餐,Tony’s Pizza托尼的披萨屋,70413669,http://www.dianping.com/shop/70413669,四星商户,47,8.2,8.2,8.2,875
3249,西餐,陌啡,25054184,http://www.dianping.com/shop/25054184,准四星商户,61,7.7,7.9,7.7,907
3250,西餐,Tim’s熏烤房,67926786,http://www.dianping.com/shop/67926786,准四星商户,92,7.5,7.5,7.6,73
3251,西餐,雪顿私房西餐,98906197,http://www.dianping.com/shop/98906197,准四星商户,-1,7.2,7.2,7.2,3
3252,西餐,Pizza 4U披萨(银泰城店),92027329,http://www.dianping.com/shop/92027329,四星商户,37,7.8,7.6,7.9,69
3253,西餐,BAKER&amp;SPICE(远洋太古里店),23012176,http://www.dianping.com/shop/23012176,准四星商户,71,7.7,8.2,7.4,578
3254,西餐,Pizza 4U披萨(龙湖三千城店),23587412,http://www.dianping.com/shop/23587412,四星商户,29,7.8,7.7,8.0,256
3255,西餐,汉堡王(成都双铁路店),90283264,http://www.dianping.com/shop/90283264,四星商户,34,7.7,7.7,7.6,74
3256,西餐,尊宝比萨(永丰店),69713862,http://www.dianping.com/shop/69713862,准四星商户,39,7.8,7.4,7.4,67
3257,西餐,汉堡王(大有智慧店),92787758,http://www.dianping.com/shop/92787758,准四星商户,36,7.4,7.5,7.3,43
3258,西餐,肯德基(幸福DT店),21656156,http://www.dianping.com/shop/21656156,准四星商户,26,7.2,7.2,7.1,35
3259,西餐,亲亲意式休闲餐厅(金牛万达店),93433007,http://www.dianping.com/shop/93433007,准四星商户,56,7.1,7.6,7.3,83
3260,西餐,汉堡王(武侯万达店),98208659,http://www.dianping.com/shop/98208659,准四星商户,-1,7.3,7.7,7.7,11
3261,西餐,舒格雷·李大师披萨,97759959,http://www.dianping.com/shop/97759959,四星商户,44,7.9,8.0,8.0,44
3262,西餐,食野Say Yeah,110813732,http://www.dianping.com/shop/110813732,准四星商户,-1,7.5,7.5,7.7,12
3263,西餐,三只熊披萨(蓝谷地店),38102745,http://www.dianping.com/shop/38102745,四星商户,26,8.0,8.0,8.1,254
3264,西餐,陌上花开西餐厅,90478831,http://www.dianping.com/shop/90478831,准四星商户,-1,7.3,7.7,7.3,26
3265,西餐,烹火连锁披萨super外卖站(交大店),110525879,http://www.dianping.com/shop/110525879,准四星商户,-1,7.1,7.2,7.4,8
3266,西餐,城市名人·米兰阳光西餐厅(金融街店),58663238,http://www.dianping.com/shop/58663238,准四星商户,100,7.4,7.5,7.4,6213
3267,西餐,HALO海勒西餐,50770246,http://www.dianping.com/shop/50770246,四星商户,49,7.7,7.7,8.0,151
3268,西餐,立身牛排(龙泉吾悦店),95264713,http://www.dianping.com/shop/95264713,三星商户,127,6.3,7.2,7.0,109
3269,西餐,THE RANGE BAR &amp; GRILL,77469824,http://www.dianping.com/shop/77469824,准四星商户,95,7.5,7.6,7.6,22
3270,西餐,润和柏栎酒店西餐厅,57158706,http://www.dianping.com/shop/57158706,准四星商户,34,7.4,7.5,7.5,1099
3271,西餐,弄堂,102379682,http://www.dianping.com/shop/102379682,四星商户,-1,8.0,8.0,8.0,9
3272,西餐,豪客来牛排(中海锦城店-1623),57770994,http://www.dianping.com/shop/57770994,四星商户,78,8.0,7.9,8.1,112
3273,西餐,雅米与苏格旅行主题西餐厅,13850349,http://www.dianping.com/shop/13850349,准四星商户,90,7.6,7.7,7.7,725
3274,西餐,Max Coffee 极.咖啡,96090874,http://www.dianping.com/shop/96090874,四星商户,-1,8.0,7.9,8.0,322
3275,西餐,杰咖啡,95387179,http://www.dianping.com/shop/95387179,四星商户,37,7.9,7.8,8.0,56
3276,西餐,尊宝比萨(翡翠天地店),108102423,http://www.dianping.com/shop/108102423,准四星商户,-1,7.5,7.3,7.5,14
3277,西餐,柠檬lemon·少女心网红店(石油大学店),98925813,http://www.dianping.com/shop/98925813,准四星商户,-1,7.2,7.3,7.3,41
3278,西餐,尊宝比萨(蜀汉路店),110377617,http://www.dianping.com/shop/110377617,准四星商户,-1,7.3,7.5,7.7,5
3279,西餐,烈焰炙烧牛排(鹏瑞利青羊广场店),18201267,http://www.dianping.com/shop/18201267,准四星商户,87,6.9,7.4,7.2,428
3280,西餐,Stay Cool食库里沙拉(金楠天街店),110238666,http://www.dianping.com/shop/110238666,准四星商户,-1,7.5,7.5,7.6,12
3281,西餐,尊宝比萨(海上海店),27532976,http://www.dianping.com/shop/27532976,四星商户,44,8.5,8.0,8.2,160
3282,西餐,芝根芝底PIZZA(大石西路店),99159082,http://www.dianping.com/shop/99159082,四星商户,-1,7.8,8.1,8.0,25
3283,西餐,WOW西餐酒吧(科华店),45393319,http://www.dianping.com/shop/45393319,四星商户,44,7.7,7.7,7.6,374
3284,西餐,芝根芝底,92095471,http://www.dianping.com/shop/92095471,四星商户,21,7.6,8.1,7.7,46
3285,西餐,废墟精酿工厂美食体验店(双楠店),45298478,http://www.dianping.com/shop/45298478,四星商户,146,7.4,7.8,7.5,107
3286,西餐,加呦轻体餐,110559547,http://www.dianping.com/shop/110559547,准四星商户,-1,7.2,7.4,7.5,8
3287,西餐,宾GO101牛排馆(奥克斯广场店),8035459,http://www.dianping.com/shop/8035459,准四星商户,72,7.2,7.6,7.6,164
3288,西餐,宾GO101牛排馆(少陵店),2359804,http://www.dianping.com/shop/2359804,准四星商户,72,7.1,7.2,7.2,200
3289,西餐,六分半比萨(大源印象店),96045637,http://www.dianping.com/shop/96045637,四星商户,31,8.1,7.7,8.1,33
3290,西餐,高非比萨(新城吾悦广场店),76744459,http://www.dianping.com/shop/76744459,准四星商户,57,7.0,7.5,7.1,76
3291,西餐,宾GO101牛排馆(万达广场店),2406529,http://www.dianping.com/shop/2406529,三星商户,89,6.4,6.8,6.5,607
3292,西餐,遇见你轻食代餐沙拉,110440724,http://www.dianping.com/shop/110440724,准四星商户,-1,7.6,7.6,7.6,2
3293,西餐,莉兹牛排(绿地468店),102090250,http://www.dianping.com/shop/102090250,准四星商户,-1,7.5,7.5,7.5,5
3294,西餐,富隆酒膳(新街里店),17994824,http://www.dianping.com/shop/17994824,准四星商户,299,7.5,7.5,7.6,61
3295,西餐,MISSYOU花园餐厅,66806438,http://www.dianping.com/shop/66806438,准四星商户,58,7.0,7.1,7.0,202
3296,西餐,成都总府皇冠假日酒店扒房西餐厅,6178767,http://www.dianping.com/shop/6178767,准四星商户,236,6.9,7.5,7.4,277
3297,西餐,苏美尔音乐餐吧,95885569,http://www.dianping.com/shop/95885569,准四星商户,106,7.6,7.9,8.2,161
3298,西餐,老狗房子(外北街旗舰店),65586771,http://www.dianping.com/shop/65586771,四星商户,39,7.8,7.8,7.8,3949
3299,西餐,咸集精酿啤酒馆,97585272,http://www.dianping.com/shop/97585272,四星商户,48,8.2,8.2,8.2,25
3300,西餐,吖咪城市会客厅,69734958,http://www.dianping.com/shop/69734958,准四星商户,127,6.9,7.7,7.6,123
3301,西餐,JOY'S HOMIER 乐之家,110706667,http://www.dianping.com/shop/110706667,准四星商户,26,7.7,7.7,7.9,17
3302,西餐,后海咖啡牛排馆,67948956,http://www.dianping.com/shop/67948956,准四星商户,102,7.5,7.6,7.6,37
3303,西餐,德克士(益州国际广场店),21654750,http://www.dianping.com/shop/21654750,准四星商户,28,7.5,7.8,7.7,2363
3304,西餐,鲑鱼女王SalmonQueen,32877996,http://www.dianping.com/shop/32877996,准四星商户,53,7.4,7.7,7.9,69
3305,西餐,圣索亚酒店圣瑞西餐厅,98830333,http://www.dianping.com/shop/98830333,准四星商户,-1,7.1,7.1,7.1,197
3306,西餐,洛克菲西餐·泰式火锅(德昆新天地店),17623345,http://www.dianping.com/shop/17623345,准四星商户,79,7.5,7.6,7.5,352
3307,西餐,陈香坊音乐餐吧,18314697,http://www.dianping.com/shop/18314697,准四星商户,66,7.4,7.8,7.5,126
3308,西餐,西豪果木牛排,69927223,http://www.dianping.com/shop/69927223,三星商户,89,6.7,7.5,7.1,98
3309,西餐,芭莉与彩虹西餐厅(银泰城店),98484644,http://www.dianping.com/shop/98484644,准四星商户,-1,7.2,7.2,7.2,9
3310,西餐,豪客来牛排(摩尔华盛店-1628),19158346,http://www.dianping.com/shop/19158346,准四星商户,79,7.2,7.5,7.6,140
3311,西餐,西贝柳斯咖餐厅(兴隆湖科学城店),91882135,http://www.dianping.com/shop/91882135,准四星商户,54,7.1,7.2,7.1,109
3312,西餐,绿山墙西餐厅,98351790,http://www.dianping.com/shop/98351790,准四星商户,-1,7.3,7.3,7.3,11
